Date,Open,High,Low,Close,Adj Close,Volume
2018-08-13,3.858200,3.913000,3.852600,3.865400,3.865400,0
2018-08-14,3.882200,3.886500,3.860300,3.882000,3.882000,0
2018-08-15,3.864400,3.925600,3.862200,3.864400,3.864400,0
2018-08-16,3.901000,3.918400,3.865700,3.900600,3.900600,0
2018-08-17,3.877500,3.950000,3.877500,3.903900,3.903900,0
2018-08-20,3.907500,3.953900,3.907300,3.909800,3.909800,0
2018-08-21,3.966400,3.995100,3.932500,3.966000,3.966000,0
2018-08-22,4.048300,4.089000,4.032300,4.048500,4.048500,0
2018-08-23,4.036000,4.091700,4.016000,4.036900,4.036900,0
2018-08-24,4.110600,4.115100,4.073200,4.112300,4.112300,0
2018-08-27,4.070900,4.112300,4.049300,4.102800,4.102800,0
2018-08-28,4.076600,4.142200,4.053900,4.077500,4.077500,0
2018-08-29,4.133900,4.157200,4.113100,4.133900,4.133900,0
2018-08-30,4.098200,4.207600,4.098200,4.105500,4.105500,0
2018-08-31,4.148400,4.173900,4.113900,4.148600,4.148600,0
2018-09-03,4.052500,4.137300,4.030600,4.053700,4.053700,0
2018-09-04,4.155800,4.184800,4.139600,4.154800,4.154800,0
2018-09-05,4.125500,4.180600,4.125500,4.153700,4.153700,0
2018-09-06,4.141200,4.162800,4.101200,4.143100,4.143100,0
2018-09-07,4.058200,4.059000,4.055200,4.057300,4.057300,0
2018-09-10,4.054700,4.111700,4.054700,4.043800,4.043800,0
2018-09-11,4.084800,4.176800,4.082200,4.084600,4.084600,0
2018-09-12,4.151400,4.152200,4.103300,4.151600,4.151600,0
2018-09-13,4.160200,4.178600,4.126700,4.159800,4.159800,0
2018-09-14,4.205500,4.206800,4.164300,4.205000,4.205000,0
2018-09-17,4.169700,4.202400,4.141200,4.172000,4.172000,0
2018-09-18,4.132600,4.149100,4.120400,4.132100,4.132100,0
2018-09-19,4.158700,4.170000,4.111400,4.158400,4.158400,0
2018-09-20,4.130100,4.131700,4.078900,4.130300,4.130300,0
2018-09-21,4.075700,4.092900,4.049700,4.076000,4.076000,0
2018-09-24,4.049700,4.075700,4.024400,4.050000,4.050000,0
2018-09-25,4.087800,4.139500,4.067800,4.091300,4.091300,0
2018-09-26,4.074200,4.091300,4.033500,4.073600,4.073600,0
2018-09-27,4.030700,4.053000,3.969800,4.030800,4.030800,0
2018-09-28,4.011600,4.047200,3.989700,4.012000,4.012000,0
2018-10-01,4.045600,4.060200,4.004100,4.052700,4.052700,0
2018-10-02,4.016500,4.017200,3.918100,4.016400,4.016400,0
2018-10-03,3.940000,3.941000,3.824000,3.939500,3.939500,0
2018-10-04,3.899300,3.931200,3.880600,3.900400,3.900400,0
2018-10-05,3.873500,3.892300,3.837900,3.873900,3.873900,0
2018-10-08,3.834300,3.843800,3.662500,3.835800,3.835800,0
2018-10-09,3.777600,3.787200,3.726900,3.777200,3.777200,0
2018-10-10,3.714700,3.762400,3.712300,3.714800,3.714800,0
2018-10-11,3.754800,3.767700,3.676300,3.754800,3.754800,0
2018-10-12,3.781500,3.782300,3.771800,3.781500,3.781500,0
2018-10-15,3.781500,3.782400,3.719200,3.781600,3.781600,0
2018-10-16,3.734400,3.734800,3.692400,3.733900,3.733900,0
2018-10-17,3.714400,3.737800,3.679200,3.723600,3.723600,0
2018-10-18,3.686000,3.707000,3.673400,3.686200,3.686200,0
2018-10-19,3.720000,3.723200,3.688200,3.720300,3.720300,0
2018-10-22,3.710400,3.718700,3.669800,3.710900,3.710900,0
2018-10-23,3.684500,3.721000,3.661000,3.682300,3.682300,0
2018-10-24,3.695300,3.730300,3.683000,3.692400,3.692400,0
2018-10-25,3.731000,3.732900,3.685100,3.731100,3.731100,0
2018-10-26,3.704800,3.722100,3.668300,3.704900,3.704900,0
2018-10-29,3.641600,3.672500,3.586100,3.641600,3.641600,0
2018-10-30,3.715600,3.717400,3.647100,3.715800,3.715800,0
2018-10-31,3.694500,3.742200,3.688300,3.694600,3.694600,0
2018-11-01,3.718800,3.721500,3.680100,3.720700,3.720700,0
2018-11-02,3.695100,3.696600,3.681900,3.694900,3.694900,0
2018-11-05,3.700300,3.715200,3.691800,3.700000,3.700000,0
2018-11-06,3.724700,3.767200,3.700200,3.724600,3.724600,0
2018-11-07,3.760300,3.784100,3.722200,3.759900,3.759900,0
2018-11-08,3.729900,3.756400,3.717000,3.730400,3.730400,0
2018-11-09,3.758800,3.767000,3.732800,3.759200,3.759200,0
2018-11-12,3.729400,3.760100,3.729100,3.729400,3.729400,0
2018-11-13,3.766100,3.810000,3.751300,3.766400,3.766400,0
2018-11-14,3.799400,3.816300,3.767400,3.801400,3.801400,0
2018-11-15,3.782200,3.784000,3.770000,3.782400,3.782400,0
2018-11-16,3.782500,3.783600,3.728500,3.782400,3.782400,0
2018-11-19,3.742500,3.769000,3.718200,3.742500,3.742500,0
2018-11-20,3.754500,3.761400,3.747300,3.754400,3.754400,0
2018-11-21,3.755900,3.797300,3.752300,3.755700,3.755700,0
2018-11-22,3.796600,3.824500,3.785600,3.796100,3.796100,0
2018-11-23,3.802200,3.823300,3.795300,3.803100,3.803100,0
2018-11-26,3.825700,3.892200,3.819600,3.673000,3.673000,0
2018-11-27,3.939400,3.940000,3.874800,3.939700,3.939700,0
2018-11-28,3.873500,3.885400,3.847000,3.873500,3.873500,0
2018-11-29,3.849100,3.872300,3.832700,3.849200,3.849200,0
2018-11-30,3.851400,3.885700,3.838300,3.851000,3.851000,0
2018-12-03,3.865200,3.865900,3.816200,3.865200,3.865200,0
2018-12-04,3.840800,3.841500,3.817400,3.840800,3.840800,0
2018-12-05,3.849100,3.881500,3.834900,3.851100,3.851100,0
2018-12-06,3.866800,3.940800,3.849300,3.867400,3.867400,0
2018-12-07,3.878100,3.921500,3.858500,3.877800,3.877800,0
2018-12-10,3.906300,3.933200,3.891100,3.905800,3.905800,0
2018-12-11,3.916500,3.918500,3.888500,3.916700,3.916700,0
2018-12-12,3.902600,3.905100,3.838000,3.902600,3.902600,0
2018-12-13,3.851900,3.892900,3.831100,3.854100,3.854100,0
2018-12-14,3.889100,3.920000,3.886700,3.890700,3.890700,0
2018-12-17,3.915900,3.926600,3.886500,3.915500,3.915500,0
2018-12-18,3.898400,3.915400,3.883900,3.897600,3.897600,0
2018-12-19,3.911000,3.911700,3.863900,3.910900,3.910900,0
2018-12-20,3.895700,3.897500,3.830500,3.896200,3.896200,0
2018-12-21,3.838900,3.880400,3.837900,3.838900,3.838900,0
2018-12-24,3.903100,3.903600,3.877600,3.843400,3.843400,0
2018-12-25,3.902600,3.902900,3.899700,3.902600,3.902600,0
2018-12-26,3.902800,3.938300,3.894700,3.902800,3.902800,0
2018-12-27,3.920600,3.941900,3.886700,3.920600,3.920600,0
2018-12-28,3.872400,3.892900,3.828600,3.871500,3.871500,0
2018-12-31,3.879400,3.881700,3.869800,3.874200,3.874200,0
2019-01-01,3.880000,3.880000,3.879900,3.880000,3.880000,0
2019-01-02,3.879900,3.895900,3.804300,3.879900,3.879900,0
2019-01-03,3.786600,3.804700,3.737700,3.786300,3.786300,0
2019-01-04,3.755000,3.783600,3.711500,3.755100,3.755100,0
2019-01-07,3.713700,3.722900,3.690600,3.661200,3.661200,0
2019-01-08,3.734200,3.738000,3.705200,3.734100,3.734100,0
2019-01-09,3.712000,3.713700,3.675700,3.712400,3.712400,0
2019-01-10,3.679500,3.694800,3.673800,3.680000,3.680000,0
2019-01-11,3.706600,3.726800,3.693300,3.707900,3.707900,0
2019-01-14,3.710000,3.729400,3.692900,3.659600,3.659600,0
2019-01-15,3.698200,3.722000,3.690300,3.697500,3.697500,0
2019-01-16,3.715900,3.736000,3.709700,3.716400,3.716400,0
2019-01-17,3.735100,3.772000,3.724700,3.734300,3.734300,0
2019-01-18,3.749100,3.766000,3.714100,3.748900,3.748900,0
2019-01-21,3.750200,3.777900,3.740500,3.750200,3.750200,0
2019-01-22,3.751700,3.784600,3.739800,3.751400,3.751400,0
2019-01-23,3.813700,3.814300,3.778000,3.812000,3.812000,0
2019-01-24,3.762600,3.794400,3.738600,3.762300,3.762300,0
2019-01-25,3.769800,3.771800,3.710300,3.769800,3.769800,0
2019-01-28,3.753300,3.785300,3.751300,3.769600,3.769600,0
2019-01-29,3.760200,3.762900,3.724700,3.759600,3.759600,0
2019-01-30,3.718700,3.723900,3.702000,3.718500,3.718500,0
2019-01-31,3.681600,3.685700,3.637200,3.681400,3.681400,0
2019-02-01,3.640200,3.680700,3.635200,3.642800,3.642800,0
2019-02-04,3.657300,3.686600,3.655700,3.657300,3.657300,0
2019-02-05,3.667200,3.682800,3.662300,3.667000,3.667000,0
2019-02-06,3.668200,3.714300,3.657500,3.668300,3.668300,0
2019-02-07,3.693200,3.734600,3.669000,3.694700,3.694700,0
2019-02-08,3.713100,3.745600,3.703200,3.714900,3.714900,0
2019-02-11,3.727900,3.771700,3.724400,3.728600,3.728600,0
2019-02-12,3.756000,3.757100,3.708700,3.755200,3.755200,0
2019-02-13,3.708100,3.756300,3.697900,3.708000,3.708000,0
2019-02-14,3.752600,3.791300,3.732000,3.753200,3.753200,0
2019-02-15,3.721700,3.724300,3.702200,3.722000,3.722000,0
2019-02-18,3.698700,3.740500,3.685600,3.646800,3.646800,0
2019-02-19,3.731800,3.742400,3.700000,3.731700,3.731700,0
2019-02-20,3.722600,3.731400,3.691400,3.722000,3.722000,0
2019-02-21,3.723700,3.769700,3.717400,3.724000,3.724000,0
2019-02-22,3.766700,3.767600,3.732000,3.766500,3.766500,0
2019-02-25,3.746300,3.747000,3.719100,3.746300,3.746300,0
2019-02-26,3.750100,3.764500,3.729000,3.750400,3.750400,0
2019-02-27,3.747100,3.748400,3.722000,3.747100,3.747100,0
2019-02-28,3.727100,3.754400,3.716600,3.727300,3.727300,0
2019-03-01,3.747400,3.793900,3.736700,3.747500,3.747500,0
2019-03-04,3.772700,3.775100,3.770500,3.721400,3.721400,0
2019-03-05,3.773800,3.775200,3.771700,3.774100,3.774100,0
2019-03-06,3.774500,3.821400,3.758800,3.774400,3.774400,0
2019-03-07,3.838100,3.888400,3.775800,3.836800,3.836800,0
2019-03-08,3.869100,3.899700,3.851400,3.869300,3.869300,0
2019-03-11,3.866700,3.867100,3.831100,3.813400,3.813400,0
2019-03-12,3.837100,3.842400,3.802000,3.837300,3.837300,0
2019-03-13,3.811700,3.832100,3.800600,3.811600,3.811600,0
2019-03-14,3.812900,3.838600,3.804500,3.813300,3.813300,0
2019-03-15,3.840500,3.868600,3.810000,3.840500,3.840500,0
2019-03-18,3.811500,3.825700,3.802800,3.813000,3.813000,0
2019-03-19,3.790400,3.791700,3.765700,3.790000,3.790000,0
2019-03-20,3.787800,3.796800,3.777200,3.787700,3.787700,0
2019-03-21,3.774000,3.824900,3.740000,3.774200,3.774200,0
2019-03-22,3.790900,3.894700,3.774600,3.791000,3.791000,0
2019-03-25,3.902900,3.930800,3.859800,3.906000,3.906000,0
2019-03-26,3.853800,3.876800,3.828600,3.853600,3.853600,0
2019-03-27,3.875600,3.959400,3.854500,3.875000,3.875000,0
2019-03-28,3.988700,4.006400,3.951300,3.988200,3.988200,0
2019-03-29,3.897700,3.909200,3.864200,3.897700,3.897700,0
2019-04-01,3.883700,3.921600,3.859900,3.922500,3.922500,0
2019-04-02,3.849000,3.876800,3.822000,3.848500,3.848500,0
2019-04-03,3.849500,3.855400,3.834700,3.852300,3.852300,0
2019-04-04,3.868700,3.885400,3.860300,3.868300,3.868300,0
2019-04-05,3.849600,3.869600,3.830000,3.855900,3.855900,0
2019-04-08,3.871800,3.874200,3.855000,3.874000,3.874000,0
2019-04-09,3.845600,3.862300,3.838500,3.848200,3.848200,0
2019-04-10,3.831000,3.853600,3.820900,3.848000,3.848000,0
2019-04-11,3.824200,3.857200,3.806100,3.824000,3.824000,0
2019-04-12,3.856700,3.878400,3.832600,3.855800,3.855800,0
2019-04-15,3.880900,3.888200,3.861800,3.880300,3.880300,0
2019-04-16,3.870700,3.905300,3.866400,3.870400,3.870400,0
2019-04-17,3.903700,3.944300,3.875000,3.903800,3.903800,0
2019-04-18,3.937400,3.949200,3.898700,3.936700,3.936700,0
2019-04-19,3.926300,3.935200,3.926000,3.926700,3.926700,0
2019-04-22,3.919600,3.930200,3.900000,3.934500,3.934500,0
2019-04-23,3.933700,3.961300,3.925200,3.934100,3.934100,0
2019-04-24,3.918400,3.982200,3.900000,3.918300,3.918300,0
2019-04-25,3.989100,4.002600,3.952900,3.989600,3.989600,0
2019-04-26,3.953400,3.967100,3.918300,3.952700,3.952700,0
2019-04-29,3.923700,3.943300,3.917500,3.929200,3.929200,0
2019-04-30,3.944500,3.954900,3.920900,3.944300,3.944300,0
2019-05-01,3.922000,3.939100,3.916100,3.916900,3.916900,0
2019-05-02,3.926800,3.969900,3.907200,3.919300,3.919300,0
2019-05-03,3.966600,3.967200,3.930500,3.966200,3.966200,0
2019-05-06,3.933800,3.973200,3.928900,3.936600,3.936600,0
2019-05-07,3.967800,3.997400,3.947200,3.968200,3.968200,0
2019-05-08,3.971200,3.991500,3.925000,3.968700,3.968700,0
2019-05-09,3.926100,3.979100,3.906000,3.926300,3.926300,0
2019-05-10,3.945700,3.970800,3.936400,3.945400,3.945400,0
2019-05-13,3.924200,4.000800,3.924200,3.959700,3.959700,0
2019-05-14,3.989100,3.993600,3.968800,3.990500,3.990500,0
2019-05-15,3.975600,4.020800,3.972400,3.975100,3.975100,0
2019-05-16,3.999600,4.024300,3.984300,3.999900,3.999900,0
2019-05-17,4.046300,4.097700,4.022300,4.046200,4.046200,0
2019-05-20,4.095800,4.119300,4.082000,4.097400,4.097400,0
2019-05-21,4.095100,4.110600,4.059600,4.094900,4.094900,0
2019-05-22,null,null,null,null,null,null
2019-05-23,4.036900,4.069300,4.026200,4.036800,4.036800,0
2019-05-24,4.038400,4.045400,4.018700,4.038700,4.038700,0
2019-05-27,4.012000,4.026700,4.006300,4.021200,4.021200,0
2019-05-28,4.041500,4.050600,4.013500,4.042100,4.042100,0
2019-05-29,4.024100,4.035800,3.985900,4.023600,4.023600,0
2019-05-30,3.973500,3.990200,3.951400,3.973400,3.973400,0
2019-05-31,3.975500,3.995700,3.908700,3.980000,3.980000,0
2019-06-03,3.919800,3.929000,3.889800,3.924200,3.924200,0
2019-06-04,3.879500,3.886800,3.855100,3.884100,3.884100,0
2019-06-05,3.853600,3.880500,3.837100,3.853600,3.853600,0
2019-06-06,3.846400,3.886200,3.846400,3.879400,3.879400,0
2019-06-07,3.878500,3.882600,3.849900,3.878400,3.878400,0
2019-06-10,3.882900,3.894400,3.866900,3.876500,3.876500,0
2019-06-11,3.852100,3.885700,3.852100,3.884500,3.884500,0
2019-06-12,3.855200,3.861600,3.830200,3.855100,3.855100,0
2019-06-13,3.865200,3.866900,3.834200,3.865900,3.865900,0
2019-06-14,3.847800,3.898000,3.845200,3.848200,3.848200,0
2019-06-17,3.893700,3.904000,3.879700,3.894500,3.894500,0
2019-06-18,3.887700,3.887900,3.849000,3.887000,3.887000,0
2019-06-19,3.859300,3.882400,3.857300,3.859500,3.859500,0
2019-06-20,3.829000,3.838100,3.829000,3.835400,3.835400,0
2019-06-21,3.840600,3.842900,3.811600,3.837700,3.837700,0
2019-06-24,3.792000,3.834900,3.792000,3.820500,3.820500,0
2019-06-25,3.825500,3.835800,3.814800,3.825600,3.825600,0
2019-06-26,3.811000,3.852100,3.811000,3.845500,3.845500,0
2019-06-27,3.842800,3.871000,3.840300,3.842900,3.842900,0
2019-06-28,3.815800,3.837300,3.797400,3.816000,3.816000,0
2019-07-01,3.849400,3.850300,3.806400,3.849500,3.849500,0
2019-07-02,3.839500,3.878200,3.835700,3.839600,3.839600,0
2019-07-03,3.842400,3.873100,3.820100,3.843900,3.843900,0
2019-07-04,3.825100,3.828500,3.783500,3.825000,3.825000,0
2019-07-05,3.800700,3.836000,3.798500,3.800800,3.800800,0
2019-07-08,3.818900,3.821200,3.800300,3.819100,3.819100,0
2019-07-09,3.799200,3.820500,3.798400,3.799100,3.799100,0
2019-07-10,3.800700,3.810300,3.761700,3.799000,3.799000,0
2019-07-11,3.750300,3.790000,3.720700,3.750300,3.750300,0
2019-07-12,3.754700,3.760900,3.735400,3.754800,3.754800,0
2019-07-15,3.729500,3.752000,3.719600,3.734400,3.734400,0
2019-07-16,3.724700,3.767800,3.724700,3.753700,3.753700,0
2019-07-17,3.736700,3.767800,3.736700,3.767200,3.767200,0
2019-07-18,3.762100,3.764000,3.744700,3.761800,3.761800,0
2019-07-19,3.717500,3.742800,3.702000,3.717400,3.717400,0
2019-07-22,3.746700,3.750100,3.733100,3.745900,3.745900,0
2019-07-23,3.730700,3.769700,3.716800,3.739800,3.739800,0
2019-07-24,3.772400,3.772500,3.750800,3.772400,3.772400,0
2019-07-25,3.772000,3.802900,3.747800,3.771300,3.771300,0
2019-07-26,3.748700,3.790300,3.748700,3.775200,3.775200,0
2019-07-29,3.773200,3.797500,3.754300,3.773500,3.773500,0
2019-07-30,3.746300,3.796900,3.746300,3.780100,3.780100,0
2019-07-31,3.789200,3.791600,3.752700,3.789300,3.789300,0
2019-08-01,3.811600,3.836600,3.787900,3.811700,3.811700,0
2019-08-02,3.837300,3.891500,3.813100,3.837300,3.837300,0
2019-08-05,3.887700,3.945200,3.881700,3.883900,3.883900,0
2019-08-06,3.973000,3.982700,3.936400,3.973100,3.973100,0
2019-08-07,3.956700,3.990300,3.934900,3.958700,3.958700,0
2019-08-08,3.967500,3.967800,3.927800,3.967400,3.967400,0
2019-08-09,3.917800,3.944800,3.898100,3.917600,3.917600,0
2019-08-12,3.938900,4.011300,3.918700,3.940200,3.940200,0
2019-08-13,3.983300,4.010800,3.942000,3.983900,3.983900,0
2019-08-14,3.961700,4.015500,3.960000,3.962400,3.962400,0
2019-08-15,4.050200,4.050500,4.003100,4.050300,4.050300,0
2019-08-16,3.990100,4.001900,3.974500,3.990100,3.990100,0
2019-08-19,4.004400,4.038800,3.990400,4.004600,4.004600,0
2019-08-20,4.073300,4.074200,4.024400,4.073200,4.073200,0
2019-08-21,4.046600,4.053100,4.011000,4.051700,4.051700,0
2019-08-22,4.024300,4.058300,4.017800,4.024000,4.024000,0
2019-08-23,4.067800,4.110900,4.052800,4.068000,4.068000,0
2019-08-26,4.119600,4.156000,4.098000,4.126200,4.126200,0
2019-08-27,4.151500,4.181200,4.121500,4.151500,4.151500,0
2019-08-28,4.123200,4.165500,4.102000,4.122800,4.122800,0
2019-08-29,4.167000,4.175200,4.141800,4.167700,4.167700,0
2019-08-30,4.167700,4.169500,4.121800,4.168100,4.168100,0
2019-09-02,4.142700,4.164700,4.141200,4.143900,4.143900,0
2019-09-03,4.184500,4.184800,4.145500,4.184400,4.184400,0
2019-09-04,4.149900,4.165900,4.109500,4.165100,4.165100,0
2019-09-05,4.091100,4.095600,4.066800,4.093200,4.093200,0
2019-09-06,4.080100,4.106700,4.051600,4.106000,4.106000,0
2019-09-09,4.063000,4.091000,4.046700,4.061300,4.061300,0
2019-09-10,4.093300,4.126300,4.086900,4.093400,4.093400,0
2019-09-11,4.079600,4.084700,4.050000,4.079500,4.079500,0
2019-09-12,4.056000,4.067000,4.024600,4.064200,4.064200,0
2019-09-13,4.032900,4.063500,4.032900,4.058900,4.058900,0
2019-09-16,4.082600,4.103200,4.075500,4.085500,4.085500,0
2019-09-17,4.074400,4.114400,4.074400,4.079300,4.079300,0
2019-09-18,4.040200,4.101300,4.040200,4.076000,4.076000,0
2019-09-19,4.107200,4.143900,4.089000,4.107300,4.107300,0
2019-09-20,4.167000,4.181100,4.143500,4.166600,4.166600,0
2019-09-23,4.147000,4.176800,4.142000,4.148300,4.148300,0
2019-09-24,4.122300,4.178700,4.122300,4.161500,4.161500,0
2019-09-25,4.130500,4.193000,4.130500,4.161700,4.161700,0
2019-09-26,4.148000,4.157400,4.121400,4.147100,4.147100,0
2019-09-27,4.169300,4.169900,4.145700,4.169200,4.169200,0
2019-09-30,4.155200,4.169000,4.121800,4.157100,4.157100,0
2019-10-01,4.145800,4.182600,4.145800,4.154800,4.154800,0
2019-10-02,4.154900,4.177000,4.118600,4.154600,4.154600,0
2019-10-03,4.119600,4.128100,4.084100,4.124400,4.124400,0
2019-10-04,4.083000,4.084900,4.051900,4.082900,4.082900,0
2019-10-07,4.053000,4.084900,4.051900,4.054600,4.054600,0
2019-10-08,4.104800,4.106000,4.079200,4.105100,4.105100,0
2019-10-09,4.092700,4.108400,4.070600,4.090900,4.090900,0
2019-10-10,4.108200,4.133400,4.089600,4.108300,4.108300,0
2019-10-11,4.113000,4.122700,4.085900,4.108400,4.108400,0
2019-10-14,4.112502,4.135500,4.101400,4.108500,4.108500,0
2019-10-15,4.085912,4.151400,4.085912,4.123700,4.123700,0
2019-10-16,4.178300,4.185700,4.156500,4.178600,4.178600,0
2019-10-17,4.138741,4.161400,4.124645,4.148600,4.148600,0
2019-10-18,4.123051,4.161500,4.123051,4.161100,4.161100,0
2019-10-21,4.116100,4.149000,4.108087,4.111100,4.111100,0
2019-10-22,4.124375,4.130600,4.063600,4.124764,4.124764,0
2019-10-23,4.078800,4.089900,4.060100,4.078400,4.078400,0
2019-10-24,4.032900,4.036400,3.999300,4.033100,4.033100,0
2019-10-25,4.041200,4.041200,3.990900,4.039300,4.039300,0
2019-10-28,4.003100,4.006600,3.971600,4.002900,4.002900,0
2019-10-29,3.988800,4.002800,3.983024,3.988800,3.988800,0
2019-10-30,3.996600,4.029000,3.961403,3.996700,3.996700,0
2019-10-31,3.986100,4.015600,3.955400,3.986200,3.986200,0
2019-11-01,4.015900,4.019600,3.969000,4.016000,4.016000,0
2019-11-04,3.988100,4.000400,3.974200,3.989400,3.989400,0
2019-11-05,4.010900,4.022200,3.980600,4.010800,4.010800,0
2019-11-06,3.992100,4.078900,3.972900,3.992000,3.992000,0
2019-11-07,4.082900,4.100100,4.040895,4.082300,4.082300,0
2019-11-08,4.097043,4.154300,4.073340,4.099500,4.099500,0
2019-11-11,4.133400,4.169100,4.133400,4.133400,4.133400,0
2019-11-12,4.151300,4.183600,4.143300,4.151300,4.151300,0
2019-11-13,4.167700,4.183700,4.163300,4.167900,4.167900,0
2019-11-14,4.168400,4.194900,4.159500,4.168600,4.168600,0
2019-11-15,4.194300,4.194900,4.192028,4.194300,4.194300,0
2019-11-18,4.194800,4.194900,4.167247,4.194800,4.194800,0
2019-11-19,4.216400,4.217200,4.186100,4.216400,4.216400,0
2019-11-20,4.191900,4.196700,4.179600,4.191700,4.191700,0
2019-11-21,4.195000,4.219700,4.184200,4.195000,4.195000,0
2019-11-22,4.191500,4.196900,4.169653,4.191700,4.191700,0
2019-11-25,4.195400,4.219000,4.174400,4.195000,4.195000,0
2019-11-26,4.225400,4.267300,4.223194,4.225400,4.225400,0
2019-11-27,4.231700,4.268500,4.227100,4.231800,4.231800,0
2019-11-28,4.262600,4.264500,4.238782,4.262700,4.262700,0
2019-11-29,4.188000,4.239300,4.183300,4.188000,4.188000,0
2019-12-02,4.236100,4.247200,4.211000,4.236100,4.236100,0
2019-12-03,4.222200,4.223300,4.185700,4.222300,4.222300,0
2019-12-04,4.204200,4.207500,4.181273,4.204000,4.204000,0
2019-12-05,4.206100,4.221600,4.184900,4.206100,4.206100,0
2019-12-06,4.184400,4.189600,4.166475,4.184600,4.184600,0
2019-12-09,4.118900,4.158200,4.118900,4.118900,4.118900,0
2019-12-10,4.141100,4.148800,4.120600,4.141100,4.141100,0
2019-12-11,4.144700,4.145400,4.109100,4.144600,4.144600,0
2019-12-12,4.122400,4.128900,4.095100,4.123700,4.123700,0
2019-12-13,4.089200,4.109600,4.073503,4.087248,4.087248,0
2019-12-16,4.085800,4.109000,4.063575,4.085800,4.085800,0
2019-12-17,4.061900,4.075200,4.050300,4.061900,4.061900,0
2019-12-18,4.070600,4.072800,4.045270,4.070200,4.070200,0
2019-12-19,4.061700,4.066500,4.037999,4.059663,4.059663,0
2019-12-20,4.068500,4.086200,4.042321,4.068800,4.068800,0
2019-12-23,4.079900,4.102700,4.056400,4.079900,4.079900,0
2019-12-24,4.082200,4.082700,4.061200,4.082000,4.082000,0
2019-12-25,4.082800,4.083000,4.056834,4.082800,4.082800,0
2019-12-26,4.083000,4.083600,4.045000,4.083000,4.083000,0
2019-12-27,4.054700,4.075362,4.032774,4.054700,4.054700,0
2019-12-30,4.022300,4.045137,4.009400,4.022300,4.022300,0
2019-12-31,4.015712,4.025500,4.014895,4.015711,4.015711,0
2020-01-01,4.016786,4.018200,4.016300,4.016786,4.016786,0
2020-01-02,4.016300,4.038700,4.000820,4.016300,4.016300,0
2020-01-03,4.023700,4.067005,4.021125,4.023400,4.023400,0
2020-01-06,4.057000,4.066200,4.044942,4.057000,4.057000,0
2020-01-07,4.060500,4.090600,4.043024,4.060400,4.060400,0
2020-01-08,4.066200,4.076400,4.044100,4.066200,4.066200,0
2020-01-09,4.062800,4.084700,4.037521,4.062800,4.062800,0
2020-01-10,4.092200,4.092500,4.061031,4.092100,4.092100,0
2020-01-13,4.090400,4.138800,4.088028,4.070500,4.070500,0
2020-01-14,4.145900,4.157500,4.126050,4.145800,4.145800,0
2020-01-15,4.131300,4.181900,4.110200,4.131300,4.131300,0
2020-01-16,4.174400,4.190500,4.159400,4.174200,4.174200,0
2020-01-17,4.183700,4.188700,4.171507,4.183600,4.183600,0
2020-01-20,4.161600,4.186200,4.157400,4.161600,4.161600,0
2020-01-21,4.188700,4.205200,4.166776,4.188500,4.188500,0
2020-01-22,4.210900,4.211300,4.179400,4.210900,4.210900,0
2020-01-23,4.181400,4.187800,4.155600,4.181300,4.181300,0
2020-01-24,4.168800,4.187600,4.147400,4.169100,4.169100,0
2020-01-27,4.159500,4.229700,4.159500,4.159500,4.159500,0
2020-01-28,4.206100,4.215700,4.186900,4.206100,4.206100,0
2020-01-29,4.193300,4.221100,4.181700,4.193400,4.193400,0
2020-01-30,4.228800,4.269200,4.226698,4.228900,4.228900,0
2020-01-31,4.242200,4.284200,4.240011,4.242200,4.242200,0
2020-02-03,4.282600,4.282600,4.228579,4.282600,4.282600,0
2020-02-04,4.246500,4.247500,4.223200,4.246800,4.246800,0
2020-02-05,4.253900,4.258600,4.223810,4.253700,4.253700,0
2020-02-06,4.233600,4.270900,4.207225,4.233600,4.233600,0
2020-02-07,4.280900,4.322100,4.277200,4.280800,4.280800,0
2020-02-10,4.320400,4.325500,4.304380,4.320400,4.320400,0
2020-02-11,4.323200,4.335500,4.296500,4.320975,4.320975,0
2020-02-12,4.327531,4.347300,4.323500,4.327531,4.327531,0
2020-02-13,4.354600,4.380100,4.309545,4.354500,4.354500,0
2020-02-14,4.346647,4.348900,4.300500,4.346767,4.346767,0
2020-02-17,4.297000,4.323700,4.294353,4.297000,4.297000,0
2020-02-18,4.326600,4.353900,4.321498,4.326500,4.326500,0
2020-02-19,4.354900,4.375400,4.352478,4.354800,4.354800,0
2020-02-20,4.364400,4.395600,4.329676,4.364000,4.364000,0
2020-02-21,4.390741,4.403200,4.371100,4.392300,4.392300,0
2020-02-24,4.389800,4.399500,4.365236,4.389800,4.389800,0
2020-02-25,4.386800,4.388700,4.366822,4.386600,4.386600,0
2020-02-26,4.386800,4.432200,4.350477,4.386800,4.386800,0
2020-02-27,4.449500,4.497900,4.446161,4.449100,4.449100,0
2020-02-28,4.482665,4.512300,4.461548,4.484800,4.484800,0
2020-03-02,4.441300,4.502600,4.441300,4.441300,4.441300,0
2020-03-03,4.472500,4.507100,4.448661,4.472400,4.472400,0
2020-03-04,4.513200,4.555800,4.501889,4.513200,4.513200,0
2020-03-05,4.583400,4.653300,4.580981,4.583400,4.583400,0
2020-03-06,4.604031,4.669100,4.602803,4.606200,4.606200,0
2020-03-09,4.625500,4.788900,4.621180,4.589800,4.589800,0
